"","col_id","col_area","section_id","project_id","max_thick","min_thick","t_age","b_age","pbdb_collections"
"3887",1499,3428.405,8658,1,1200,1200,58.5,63.25,0
"3888",1499,3428.405,8659,1,3600,3600,63.75,103.625,5
"3889",1499,3428.405,8660,1,390,390,104.6666,122,3
"3890",1499,3428.405,8661,1,365,365,141.1,163.5,0
"3891",1499,3428.405,8662,1,100,100,165.45,167.75,0
"3892",1499,3428.405,8663,1,10,10,168.8,169.9667,0
"3893",1499,3428.405,8664,1,20,20,176.25,182.7,0
"3894",1499,3428.405,8665,1,1,1,192.925,199.3,0
"3895",1499,3428.405,8666,1,440,440,334.85,355.545,0
"3896",1499,3428.405,8667,1,20,20,355.85,362.225,0
"3897",1499,3428.405,8668,1,230,230,362.5575,369.9833,0
"3898",1499,3428.405,8669,1,440,440,372.2,380.95,0
"3899",1499,3428.405,8670,1,220,220,504,511.8,0
"3900",1499,3428.405,8655,1,2760,1560,1319.998,1439.998,0
"3901",1499,3428.405,8655,1,2760,1560,1460.002,1580.002,0
"3902",1501,72493.516,8711,1,970,970,50.475,84.275,0
"3903",1501,72493.516,8712,1,130,130,108.8334,110.9166,1
"3904",1501,72493.516,8709,1,640,640,391.9,404.025,0
"3905",1502,25553.586,8716,1,490,490,67.525,84.275,0
"3906",1502,25553.586,8715,1,3300,3300,102.5834,126.1,0
"3907",1502,25553.586,8717,1,390,390,146.775,163.5,0
"3908",1502,25553.586,8719,1,3334,3334,373.95,413.6,0
"3909",1502,25553.586,8720,1,1750,1750,419.2,426.3,0
"3910",1502,25553.586,8714,1,1500,1500,592.501,643.999,0
"3911",1503,53651.223,8722,1,650,650,56,84.275,0
"3912",1503,53651.223,8721,1,1510,1460,383.5334,410,0
"3913",1504,144602.719,8724,1,170,150,391.4334,412.9,0
"3914",1504,144602.719,8725,1,1650,1650,419.2,426.3,0
"3915",1504,144602.719,8726,1,530,530,431.9,443.05,0
"3916",1504,144602.719,8727,1,0,0,445.2,451.875,0
"3917",1504,144602.719,8728,1,410,410,478.9834,501.5,0
"3918",1504,144602.719,8730,1,4250,3700,566.749,772.75,3
"3919",1504,144602.719,8731,1,0,0,1100.002,1199.998,0
"3920",1504,144602.719,8732,1,0,0,1750.003,1899.997,0
"3921",1505,137728.703,8735,1,780,780,410,412.9,0
"3922",1505,137728.703,8734,1,1080,1080,419.2,426.6667,1
"3923",1506,41079.676,8737,1,300,300,410.8,412.9,0
"3924",1506,41079.676,8738,1,900,900,419.2,426.3,0
"3925",1506,41079.676,8739,1,400,400,428.9,443.8,0
"3926",1506,41079.676,8740,1,230,230,478.9834,504.5,0
"3927",1507,13336.27,8742,1,120,120,410.8,412.9,0
"3928",1507,13336.27,8743,1,1960,1960,419.2,443.05,17
"3929",1507,13336.27,8744,1,270,270,445.2,451.875,0
"3930",1507,13336.27,8745,1,580,580,460.5,504.5,0
"3931",1507,13336.27,8746,1,1164,1164,1190,1250,0
"3932",1507,13336.27,8747,1,770,530,1590,1680,0
"3933",1508,78062.781,8749,1,1760,1760,423,443.05,4
"3934",1508,78062.781,8750,1,210,210,445.2,451.875,0
"3935",1508,78062.781,8748,1,530,530,460.5,485.4,0
"3936",1509,125987.594,8752,1,150,150,431.9,434.5475,0
"3937",1509,125987.594,8753,1,390,310,434.8025,441.55,0
"3938",1509,125987.594,8754,1,180,180,445.2,451.875,0
"3939",1509,125987.594,8755,1,20,0,460.5,471.7325,0
"3940",1509,125987.594,8756,1,610,350,472.1175,501,0
"3941",1509,125987.594,8758,1,1220,470,743.3324,766.6676,0
"3942",1509,125987.594,8758,1,1600,420,790,930,0
"3943",1509,125987.594,8759,1,3040,1220,1240,1276,1
"3944",1510,69069.844,8761,1,2070,2070,41.3,66,0
"3945",1510,69069.844,8762,1,1130,1130,67.0167,84.275,0
"3946",1510,69069.844,8763,1,120,120,102.5834,104.6666,0
"3947",1510,69069.844,8765,1,830,830,766.6676,930,0
"3948",1510,69069.844,8766,1,1170,1170,1220,1276,0
"3949",1511,232063.594,8768,1,220,210,433.4,443.05,0
"3950",1511,232063.594,8769,1,210,210,445.2,456.975,0
"3951",1511,232063.594,8770,1,100,100,464.0001,477.7,0
"3952",1511,232063.594,8771,1,60,60,483.475,497.85,0
"3953",1512,44427.641,8773,1,1350,1340,412.2,426.3,2
"3954",1512,44427.641,8774,1,520,520,428.9,441.55,0
"3955",1512,44427.641,8775,1,150,150,445.2,450.25,0
"3956",1512,44427.641,8776,1,1000,960,450.75,501,0
"3957",1512,44427.641,8777,1,50,50,504,510,0
"3958",1512,44427.641,8778,1,10,10,516.22,519.3,0
"3959",1512,44427.641,8779,1,180,180,592.501,643.999,0
"3960",1513,11715.859,8782,1,1570,1570,388.6334,407.6,10
"3961",1513,11715.859,8783,1,550,550,408.4,426.3,0
"3962",1513,11715.859,8784,1,640,640,438.5,443.05,0
"3963",1513,11715.859,8785,1,1980,1980,443.8,501,0
"3964",1513,11715.859,8786,1,250,0,504,510,0
"3965",1514,39961.82,8788,1,680,1060,477.7,501,0
"3966",1514,39961.82,8789,1,130,140,504,510,0
"3967",1514,39961.82,8790,1,140,140,513,522.3332,0
"3968",1515,16997.42,8792,1,1140,1140,389.1,410,5
"3969",1515,16997.42,8793,1,240,240,410.8,443.725,0
"3970",1515,16997.42,8794,1,1760,1760,443.835,501,0
"3971",1515,16997.42,8795,1,0,0,504,510,0
"3972",1515,16997.42,8796,1,100,100,513,522.3332,0
"3973",1516,50187.926,8798,1,1200,1200,470,501,3
"3974",1516,50187.926,8799,1,50,40,504,510,0
"3975",1516,50187.926,8800,1,170,135,513,524.6668,1
"3976",1517,27213.094,8804,1,100,100,109.875,113,0
"3977",1517,27213.094,8805,1,2310,2310,138.075,252.0275,0
"3978",1517,27213.094,8806,1,1180,1180,265.1,272.3,0
"3979",1517,27213.094,8807,1,1340,1340,279.3,304.275,0
"3980",1517,27213.094,8802,1,2890,2890,375.0875,410.8,0
"3981",1518,33360.012,8810,1,250,250,70.575,85.625,9
"3982",1518,33360.012,8811,1,370,370,102.5834,113,1
"3983",1518,33360.012,8809,1,600,600,141.1,168.8,0
"3984",1518,33360.012,8812,1,70,70,171.25,180.55,0
"3985",1519,45206.418,8814,1,100,100,109.875,113,0
"3986",1519,45206.418,8815,1,450,450,146.775,169.8,3
"3987",1519,45206.418,8816,1,260,260,171.25,199.8,0
"3988",1519,45206.418,8817,1,10,10,221.5001,224.7499,0
"3989",1519,45206.418,8818,1,30,30,230.25,234.75,0
"3990",1519,45206.418,8819,1,30,30,251.7425,252.0275,0
"3991",1519,45206.418,8820,1,350,350,265.1,266.025,0
"3992",1519,45206.418,8821,1,640,640,290.1,305.425,0
"3993",1519,45206.418,8822,1,560,550,374.825,379.8125,0
"3994",1519,45206.418,8813,1,5710,5030,380.3375,479.625,0
"3995",1520,48117.277,8824,1,200,200,379.2,380.95,0
"3996",1520,48117.277,8823,1,4900,4900,383.95,477.7,11
"3997",1521,57219.598,8826,1,30,30,61.6,66,0
"3998",1521,57219.598,8826,1,400,400,70.575,92.875,0
"3999",1521,57219.598,8827,1,1400,1400,100.5,129.4,1
"4000",1521,57219.598,8828,1,560,560,138.075,163.5,0
"4001",1521,57219.598,8829,1,70,70,165.45,169.8,0
"4002",1521,57219.598,8830,1,410,410,170.3,201.3,0
"4003",1521,57219.598,8831,1,690,690,208.5,247.2,0
"4004",1521,57219.598,8831,1,240,240,251.7425,252.17,0
"4005",1521,57219.598,8833,1,4160,4160,265.1,320.05,12
"4006",1521,57219.598,8836,1,1130,1130,386.45,417.1,0
"4007",1521,57219.598,8825,1,110,110,419.2,450.75,0
"4008",1522,45513.812,8839,1,50,50,170.3,176.25,0
"4009",1522,45513.812,8841,1,20,20,230.25,234.75,1
"4010",1522,45513.812,8842,1,100,100,251.7425,252.17,0
"4011",1522,45513.812,8843,1,1360,1360,265.1,282,1
"4012",1522,45513.812,8844,1,4510,4510,287.4,303.7,0
"4013",1522,45513.812,8845,1,200,200,362.225,368.875,0
"4014",1522,45513.812,8847,1,2040,2040,389.1,417.1,0
"4015",1522,45513.812,8838,1,40,40,419.2,420.15,0
"4016",1523,30632.855,8853,1,4200,4200,389.1,465.5,2
"4017",1524,29131.582,8854,1,3610,3520,389.1,465.5,91
"4018",1525,13694.162,8859,1,390,390,388.6334,396.875,2
"4019",1525,13694.162,8858,1,8350,8350,412.9,499.95,76
"4020",1526,10563.135,8862,1,390,390,388.6334,396.875,4
"4021",1526,10563.135,8864,1,4300,4300,410.8,443.05,11
"4022",1526,10563.135,8861,1,5130,5130,445.2,501,0
"4023",1527,23129.648,8866,1,65,65,268.8,272.3,6
"4024",1527,23129.648,8867,1,110,110,282,296.35,12
"4025",1527,23129.648,8868,1,160,160,302.5,307.5,0
"4026",1527,23129.648,8872,1,840,840,388.6334,408.32,1
"4027",1527,23129.648,8874,1,1160,1160,408.48,426.3,6
"4028",1527,23129.648,8875,1,290,290,438.5,443.8,0
"4029",1527,23129.648,8865,1,400,400,444.85,464.25,1
"4030",1528,29322.029,8878,1,200,200,109.875,126.1,0
"4031",1528,29322.029,8878,1,3750,3750,134.625,252.17,2
"4032",1528,29322.029,8879,1,1940,1230,265.1,271.7167,1
"4033",1528,29322.029,8876,1,660,660,279.3,306,0
"4034",1529,18722.76,8881,1,200,200,70.575,92.875,0
"4035",1529,18722.76,8882,1,680,680,103.625,116,0
"4036",1529,18722.76,8882,1,30,30,126.1,128.3,0
"4037",1529,18722.76,8883,1,460,460,138.075,170.3,0
"4038",1529,18722.76,8880,1,1840,1840,170.9333,250.525,0
"4039",1530,14747.071,8884,1,3750,3750,67.525,180.55,14
"4040",1530,14747.071,8884,1,4320,4320,184.725,252.17,0
"4041",1531,13313.368,8887,1,140,140,59.2,61.6,0
"4042",1531,13313.368,8890,1,3170,3170,132.025,252.17,0
"4043",1531,13313.368,8891,1,730,730,265.1,282,0
"4044",1531,13313.368,8892,1,950,950,298.05,320.05,0
"4045",1531,13313.368,8888,1,110,110,322.15,325.125,0
"4046",1532,27908.18,8893,1,3490,3490,70.575,184.725,10
"4047",1532,27908.18,8893,1,540,540,199.8,223.125,0
"4048",1533,24496.607,8894,1,4840,4840,67.525,184.725,17
"4049",1533,24496.607,8894,1,1200,1200,201.3,223.125,0
"4050",1534,15409,8896,1,20,20,41.3,59.2,0
"4051",1534,15409,8898,1,840,840,138.075,168.8,0
"4052",1534,15409,8899,1,190,190,171.25,184.725,0
"4053",1534,15409,8899,1,1810,1810,201.3,247.2,1
"4054",1534,15409,8899,1,160,160,247.525,251.2,0
"4055",1534,15409,8899,1,290,290,251.7425,252.17,0
"4056",1534,15409,8900,1,890,890,267.875,291.45,0
"4057",1534,15409,8895,1,1270,1270,295.5,304.275,0
"4058",1535,22096.682,8902,1,900,900,74.975,113,1
"4059",1535,22096.682,8903,1,370,370,146.775,166.65,0
"4060",1535,22096.682,8904,1,80,80,173.15,184.725,0
"4061",1535,22096.682,8904,1,160,160,211.7501,223.125,0
"4062",1535,22096.682,8905,1,50,50,251.7425,252.17,0
"4063",1535,22096.682,8906,1,1800,1800,271.425,296.35,0
"4064",1535,22096.682,8901,1,480,480,302.5,307.5,0
"4065",1536,8398.535,8907,1,2170,2170,59.2,116,0
"4066",1536,8398.535,8907,1,30,30,125.7333,126.4667,0
"4067",1536,8398.535,8907,1,1080,1080,134.625,184.725,1
"4068",1536,8398.535,8907,1,1000,1000,211.7501,240.75,2
"4069",1537,11338.142,8909,1,740,740,59.2,95.55,1
"4070",1537,11338.142,8909,1,3280,3280,102.0625,184.725,0
"4071",1537,11338.142,8909,1,900,900,211.7501,243.3,2
"4072",1537,11338.142,8910,1,100,100,248.175,249.175,2
"4073",1537,11338.142,8908,1,50,50,317.25,320.05,0
"4074",1538,16067.517,8913,1,1910,1910,102.5834,170.25,0
"4075",1538,16067.517,8914,1,1900,1900,170.395,252.17,22
"4076",1538,16067.517,8915,1,100,100,267.875,268.8,0
"4077",1538,16067.517,8916,1,100,100,271.425,272.3,0
"4078",1538,16067.517,8911,1,720,720,310.5,320.4,0
"4079",1539,8861.966,8919,1,1500,1500,41.4625,61.6,0
"4080",1539,8861.966,8920,1,200,200,109.875,116,3
"4081",1539,8861.966,8920,1,450,450,134.625,168.8,1
"4082",1539,8861.966,8921,1,230,230,171.25,184.725,0
"4083",1539,8861.966,8921,1,4320,4320,211.7501,252.17,69
"4084",1539,8861.966,8922,1,180,180,271.425,272.3,0
"4085",1539,8861.966,8917,1,390,390,290.1,320.05,0
"4086",1540,6911.627,8924,1,530,530,247.2,252.17,3
"4087",1540,6911.627,8925,1,210,210,268.8,272.3,0
"4088",1540,6911.627,8926,1,1230,1230,290.1,320.05,0
"4089",1540,6911.627,8926,1,120,120,328.975,330.9,0
"4090",1540,6911.627,8929,1,4000,4000,410,419.2,0
"4091",1540,6911.627,8930,1,100,100,427.4,440.8,0
"4092",1540,6911.627,8931,1,100,100,483.475,522.8,0
"4093",1540,6911.627,8932,1,1400,1300,523.2,529,0
"4094",1540,6911.627,8923,1,450,430,592.501,643.999,1
"4095",1541,14474.946,8935,1,470,470,138.075,158.85,0
"4096",1541,14474.946,8936,1,20,20,173.15,176.25,0
"4097",1541,14474.946,8936,1,370,370,213.375,247.2,7
"4098",1541,14474.946,8937,1,520,520,248.175,252.17,2
"4099",1541,14474.946,8938,1,1630,1630,279.3,313.75,4
"4100",1541,14474.946,8939,1,1770,1770,375.7,380.95,1
"4101",1541,14474.946,8933,1,6860,5860,389.1,487.175,31
"4102",1542,10821.049,8941,1,1480,1480,379.2,380.95,0
"4103",1542,10821.049,8942,1,3320,3320,396.875,443.05,2
"4104",1542,10821.049,8940,1,380,370,444.85,455.5,0
"4105",1543,8244.455,8944,1,2460,2460,201.3,252.17,10
"4106",1543,8244.455,8945,1,3120,3120,265.1,313.75,43
"4107",1543,8244.455,8943,1,1280,1260,404.025,450.25,0
"4108",1544,6800.049,8947,1,1340,1340,74.975,116,7
"4109",1544,6800.049,8948,1,590,590,138.075,163.5,7
"4110",1544,6800.049,8946,1,170,170,170.3,184.725,0
"4111",1544,6800.049,8946,1,1290,1290,213.375,249.175,8
"4112",1545,7031.675,8950,1,1930,1930,59.2,109.875,15
"4113",1545,7031.675,8951,1,220,220,150.325,163.5,0
"4114",1545,7031.675,8952,1,470,470,213.375,247.2,0
"4115",1545,7031.675,8952,1,80,80,251.7425,252.17,0
"4116",1545,7031.675,8953,1,1740,1740,265.1,306,34
"4117",1545,7031.675,8954,1,120,120,312,320.05,0
"4118",1545,7031.675,8955,1,530,520,395.0875,398.6625,1
"4119",1545,7031.675,8949,1,7990,7490,410,529,1
"4120",1546,13956.673,8957,1,1530,740,410.8,443.05,0
"4121",1546,13956.673,8956,1,3310,620,444.15,460.5,0
"4122",1547,4399.57,8959,1,1680,1680,294.15,320.05,0
"4123",1547,4399.57,8958,1,4076,3996,410.8,456.975,0
"4124",1548,23512.873,8961,1,1630,1630,56,59.12,0
"4125",1548,23512.873,8962,1,1740,1740,59.26,64.9,0
"4126",1548,23512.873,8963,1,1280,1280,407.6,443.05,0
"4127",1548,23512.873,8960,1,8860,3800,443.8,529,0
"4128",1549,7137.078,8965,1,100,100,410.8,433.4,0
"4129",1549,7137.078,8966,1,50,50,440.8,443.05,0
"4130",1549,7137.078,8967,1,3630,3630,443.8,515.75,0
"4131",1549,7137.078,8964,1,1010,1000,519.25,523.6666,0
"4132",1550,10001.554,8970,1,100,100,410.8,433.4,0
"4133",1550,10001.554,8971,1,10,10,440.8,443.05,0
"4134",1550,10001.554,8969,1,2350,2350,443.8,485.4,0
"4135",1551,4658.618,8972,1,900,890,427.4,523,0
"4136",1552,7521.554,8973,1,660,650,427.4,523,0
"4137",1553,6910.965,8976,1,710,710,102.5834,113,0
"4138",1553,6910.965,8976,1,680,680,134.625,163.5,1
"4139",1553,6910.965,8977,1,260,260,170.3,184.725,0
"4140",1553,6910.965,8977,1,3320,3320,213.375,252.17,37
"4141",1553,6910.965,8978,1,240,240,268.8,272.3,1
"4142",1553,6910.965,8975,1,1520,1520,290.1,320.05,6
"4143",1554,7732.702,8980,1,3330,3330,221.5001,252.17,4
"4144",1554,7732.702,8981,1,300,300,265.1,272.3,0
"4145",1554,7732.702,8979,1,2240,2240,290.1,320.05,0
"4146",1555,2665.359,8983,1,1660,1660,234.75,252.17,7
"4147",1555,2665.359,8984,1,790,790,265.1,272.3,7
"4148",1555,2665.359,8982,1,1130,1130,290.1,320.05,13
"4149",1556,5571.775,8986,1,130,130,213.375,230.25,0
"4150",1556,5571.775,8987,1,610,610,245.9,252.17,0
"4151",1556,5571.775,8988,1,90,90,265.1,268.8,4
"4152",1556,5571.775,8989,1,2410,2410,291.45,330.9,0
"4153",1556,5571.775,8985,1,360,350,443.8,521,0
"4154",1557,4651.527,8991,1,310,310,213.375,237,0
"4155",1557,4651.527,8992,1,890,890,240.75,252.17,0
"4156",1557,4651.527,8993,1,240,240,265.1,268.8,2
"4157",1557,4651.527,8990,1,940,940,291.45,313.75,1
"4158",1558,11260.468,8995,1,100,100,251.5,251.7425,0
"4159",1558,11260.468,8996,1,1230,1230,290.1,320.05,4
"4160",1558,11260.468,8994,1,50,50,427.4,438.5,0
"4161",1559,4044.339,8998,1,40,40,109.875,116,0
"4162",1559,4044.339,8998,1,1020,1020,134.625,184.725,0
"4163",1559,4044.339,8998,1,190,190,213.375,230.25,0
"4164",1559,4044.339,8999,1,410,410,248.175,251.7425,0
"4165",1559,4044.339,9000,1,93,93,265.1,282,6
"4166",1559,4044.339,8997,1,1370,1370,287.4,315.2,0
"4167",1560,7159.27,9002,1,160,160,109.875,116,0
"4168",1560,7159.27,9002,1,840,840,134.625,184.725,0
"4169",1560,7159.27,9002,1,150,150,211.7501,230.25,0
"4170",1560,7159.27,9003,1,280,280,248.175,251.2,0
"4171",1560,7159.27,9004,1,70,70,269.675,282,0
"4172",1560,7159.27,9005,1,150,150,287.4,298.9,6
"4173",1560,7159.27,9001,1,490,490,427.4,529,0
"4174",1561,7092.407,9007,1,550,550,243.3,251.3,0
"4175",1561,7092.407,9008,1,560,560,265.1,282,0
"4176",1561,7092.407,9009,1,790,790,290.1,300.1,1
"4177",1561,7092.407,9006,1,220,220,514,529,0
"4178",1562,3892.73,9012,1,760,760,100.5,113,0
"4179",1562,3892.73,9013,1,30,30,138.075,139.8,0
"4180",1562,3892.73,9014,1,110,110,146.775,150.325,0
"4181",1562,3892.73,9015,1,150,150,161.95,166.65,0
"4182",1562,3892.73,9016,1,20,20,213.375,223.125,0
"4183",1562,3892.73,9017,1,30,30,228,231,0
"4184",1562,3892.73,9018,1,110,110,248.175,250.525,1
"4185",1562,3892.73,9019,1,390,380,265.1,269.675,0
"4186",1562,3892.73,9021,1,0,0,427.4,438.5,0
"4187",1562,3892.73,9010,1,20,20,514,521,0
"4188",1563,5713.556,9026,1,100,100,290.1,325.125,2
"4189",1563,5713.556,9022,1,3900,900,426.3,438.5,0
"4190",1564,7584.472,9029,1,110,110,268.8,272.3,0
"4191",1564,7584.472,9030,1,1220,1220,290.1,313.75,0
"4192",1564,7584.472,9027,1,3000,0,434.675,438.5,0
"4193",1565,5668.237,9035,1,0,0,294.15,320.05,0
"4194",1565,5668.237,9032,1,3000,0,426.3,438.5,0
"4195",1566,8468.337,9037,1,130,130,213.375,231,0
"4196",1566,8468.337,9038,1,420,420,247.525,252.0275,1
"4197",1566,8468.337,9039,1,160,150,268.8,282,0
"4198",1566,8468.337,9040,1,1190,1180,287.4,320.05,4
"4199",1566,8468.337,9041,1,1330,1320,368.875,375.7,0
"4200",1566,8468.337,9042,1,3000,200,426.3,521,0
"4201",1566,8468.337,9036,1,1100,1000,592.501,643.999,0
"4202",1567,6065.061,9044,1,500,500,41.3,62.7,0
"4203",1567,6065.061,9048,1,900,900,479.625,655.75,0
"4204",1568,4355.051,9052,1,2070,2050,306,328.975,0
"4205",1568,4355.051,9054,1,0,0,426.3,433.4,0
"4206",1568,4355.051,9050,1,3000,0,434.675,438.5,1
"4207",1569,4579.056,9056,1,95,0,234.75,237,0
"4208",1569,4579.056,9057,1,90,90,265.1,282,0
"4209",1569,4579.056,9058,1,900,900,287.4,307.5,0
"4210",1569,4579.056,9059,1,360,350,422.05,426.3,3
"4211",1569,4579.056,9060,1,240,230,431.9,434.675,0
"4212",1569,4579.056,9061,1,4420,4400,443.8,457.1333,21
"4213",1569,4579.056,9064,1,0,0,459.975,465.5,0
"4214",1570,1968.48,9067,1,100,90,304.275,307.5,0
"4215",1570,1968.48,9068,1,1250,1230,443.8,448.05,7
"4216",1570,1968.48,9065,1,0,0,492.5,564.5,0
"4217",1571,3575.85,9069,1,1050,1000,438.5,446.4667,0
"4218",1572,2341.282,9071,1,300,290,265.1,268.8,0
"4219",1572,2341.282,9072,1,1010,1000,287.4,307,0
"4220",1572,2341.282,9073,1,2450,2420,424.1,448.05,0
"4221",1572,2341.282,9074,1,0,0,449,450,0
"4222",1573,2750.533,9076,1,200,200,306,320.05,0
"4223",1574,1485.175,9078,1,160,150,268.8,282,0
"4224",1574,1485.175,9079,1,1000,1000,287.4,308.3667,0
"4225",1574,1485.175,9080,1,170,170,423.7333,424.4667,0
"4226",1574,1485.175,9081,1,0,0,426.3,433.4,0
"4227",1574,1485.175,9082,1,3000,0,434.675,438.5,0
"4228",1574,1485.175,9077,1,0,0,457.925,460.5,0
"4229",1575,2395.695,9084,1,1050,1040,300.1,307.5,0
"4230",1575,2395.695,9086,1,0,0,426.3,433.4,0
"4231",1575,2395.695,9083,1,3000,0,434.675,438.5,0
"4232",1576,6318.208,9088,1,290,280,268.8,282,0
"4233",1576,6318.208,9089,1,750,750,287.4,310.5,1
"4234",1576,6318.208,9090,1,710,700,328.975,334.85,0
"4235",1576,6318.208,9091,1,0,0,426.3,433.4,0
"4236",1576,6318.208,9087,1,3000,0,434.675,438.5,0
"4237",1577,3794.785,9093,1,1040,1030,305.425,307,0
"4238",1577,3794.785,9094,1,0,0,423.7333,424.4667,0
"4239",1577,3794.785,9092,1,0,0,426.3,433.4,0
"4240",1578,36024.309,9096,1,450,255,499.95,529,0
"4241",1578,36024.309,9098,1,220,220,1100.002,1199.998,0
"4242",1579,18671.02,9099,1,3585,3425,431.9,529,2
"4243",1580,54632.695,9100,1,2795,1900,426.3,445.2,5
"4244",1581,33035.066,9101,1,4710,3220,426.3,529,4
"4245",1582,35698.727,9103,1,2395,2035,428.4,477.7,0
"4246",1582,35698.727,9104,1,1525,1525,483.475,529,4
"4247",1582,35698.727,9106,1,2070,1550,649.167,720,0
"4248",1582,35698.727,9102,1,1010,1000,1150,1225,0
"4249",1583,102337.234,9108,1,1880,1420,428.9,477.7,1
"4250",1583,102337.234,9109,1,2205,1685,649.167,705.8331,0
"4251",1583,102337.234,9107,1,1810,1800,1150,1225,0
"4252",1584,37118.727,9110,1,9460,6880,418.78,529,5
"4253",1585,34303.02,9112,1,500,500,61.6,95.55,0
"4254",1585,34303.02,9111,1,7755,6965,428.4,529,19
"4255",1586,182123.688,9115,1,0,0,0.0117,0.6558,0
"4256",1586,182123.688,9116,1,383,293,426.3,441.55,0
"4257",1586,182123.688,9117,1,110,110,444.15,449.25,6
"4258",1586,182123.688,9118,1,48,47.5,449.6667,455.75,2
"4259",1587,166617.938,9122,1,0,0,0.0117,0.6558,0
"4260",1587,166617.938,9123,1,0,0,100.5,103.625,0
"4261",1587,166617.938,9124,1,0,0,380.075,382.7,0
"4262",1587,166617.938,9125,1,0,0,383.95,386.45,0
"4263",1587,166617.938,9126,1,130,130,389.1,408.4,0
"4264",1587,166617.938,9128,1,380,380,410.8,441.55,4
"4265",1587,166617.938,9129,1,98,98,444.85,449.25,1
"4266",1587,166617.938,9130,1,42,41.5,449.6667,455.75,0
"4267",1588,187058.125,9137,1,0,0,0.0117,0.6558,0
"4268",1588,187058.125,9138,1,0,0,380.075,382.7,0
"4269",1588,187058.125,9140,1,30,30,383.95,386.45,0
"4270",1588,187058.125,9139,1,198,198,389.1,410.72,0
"4271",1588,187058.125,9142,1,492,492,411.01,441.55,17
"4272",1588,187058.125,9143,1,120,120,444.15,449.25,33
"4273",1588,187058.125,9144,1,48,48,449.75,450.75,21
"4274",1588,187058.125,9135,1,0,0,1825,1937.5,0
"4275",1589,117616.445,9177,1,0,0,0.0117,0.6558,0
"4276",1589,117616.445,9148,1,0,0,100.5,103.625,0
"4277",1589,117616.445,9149,1,150,150,368.875,382.7,0
"4278",1589,117616.445,9150,1,180,180,383.95,386.45,1
"4279",1589,117616.445,9151,1,369,369,389.1,408.4,0
"4280",1589,117616.445,9153,1,700,470,410.8,441.55,8
"4281",1589,117616.445,9154,1,190,190,444.15,449.25,6
"4282",1589,117616.445,9155,1,92,91.5,449.6667,455.75,2
"4283",1590,68633.758,9158,1,0,0,0.0117,0.6558,0
"4284",1590,68633.758,9159,1,265,265,431.9,441.55,0
"4285",1590,68633.758,9160,1,45,45,444.15,449.25,0
"4286",1590,68633.758,9161,1,20,20,449.75,451,0
"4287",1590,68633.758,9163,1,0,0,1825,1937.5,0
"4288",1591,70950.938,9165,1,0,0,0.0117,0.6558,0
"4289",1591,70950.938,9166,1,0,0,374.825,380.075,0
"4290",1591,70950.938,9167,1,0,0,383.95,386.45,3
"4291",1591,70950.938,9168,1,0,0,389.1,408.4,0
"4292",1591,70950.938,9170,1,280,280,410.8,441.55,26
"4293",1591,70950.938,9171,1,45,45,444.15,449.25,0
"4294",1591,70950.938,9172,1,20,20,449.75,450.25,0
"4295",1592,46341.258,9181,1,0,0,0.0117,0.6558,0
"4296",1592,46341.258,9182,1,50,50,102.5834,104.6666,0
"4297",1592,46341.258,9183,1,20,20,166.65,170.3,0
"4298",1592,46341.258,9184,1,80,80,368.875,382.7,1
"4299",1592,46341.258,9185,1,90,90,383.95,386.45,3
"4300",1592,46341.258,9186,1,169,169,389.1,408.4,45
"4301",1592,46341.258,9188,1,225,225,410.8,441.55,0
"4302",1592,46341.258,9189,1,60,60,444.15,449.25,0
"4303",1592,46341.258,9190,1,20,20,450.25,450.75,0
"4304",1593,45202.965,9192,1,0,0,0.0117,0.6558,0
"4305",1593,45202.965,9193,1,120,120,100.5,103.625,0
"4306",1593,45202.965,9195,1,20,20,166.1,170.3,0
"4307",1593,45202.965,9196,1,30,30,380.075,382.7,7
"4308",1593,45202.965,9197,1,90,90,383.95,386.45,7
"4309",1593,45202.965,9198,1,218,218,389.1,408.4,6
"4310",1593,45202.965,9200,1,220,220,419.2,441.55,4
"4311",1593,45202.965,9201,1,30,30,444.15,448.05,0
"4312",1594,11865.187,9207,1,613,563,358.9,398.6625,4
"4313",1594,11865.187,9211,1,93,93,419.2,433.4,1
"4314",1594,11865.187,9212,1,3,3,434.675,438.5,0
"4315",1594,11865.187,9213,1,72,72,440.8,443.8,0
"4316",1594,11865.187,9214,1,165,165,444.15,449.25,1
"4317",1594,11865.187,9215,1,294,294,449.75,458.4,0
"4318",1594,11865.187,9216,1,106,106,487.175,501,0
"4319",1595,27030.988,9221,1,120,120,368.875,382.7,0
"4320",1595,27030.988,9222,1,245,180,383.95,398.0666,4
"4321",1595,27030.988,9225,1,200,200,417.1,432.4,0
"4322",1595,27030.988,9226,1,3,3,433.4,435.74,0
"4323",1595,27030.988,9227,1,59,59,436.26,443.8,0
"4324",1595,27030.988,9228,1,199,199,444.15,449.25,0
"4325",1595,27030.988,9229,1,265,265,449.75,458.4,0
"4326",1595,27030.988,9230,1,157,157,490.725,501,0
"4327",1596,16604.033,9247,1,102,102,419.2,424.1,0
"4328",1596,16604.033,9246,1,173,173,426.3,433.4,0
"4329",1596,16604.033,9245,1,99,99,435.1334,443.8,10
"4330",1596,16604.033,9243,1,277,277,444.15,458.0833,56
"4331",1596,16604.033,9241,1,9,9,496.8,501,0
